REF_AREA,Country,Year,Pillar,yhat,yhat_lower,yhat_upper
CUB,Cuba,2027,score_digital,0.6693372355160918,0.5831417056878725,0.7571242686896393
CUW,Curacao,2024,score_fdi,0.22526530108166506,0.17910931555639473,0.27096790485535555
CUW,Curacao,2025,score_fdi,0.2274657889718619,0.18267925503301324,0.2725266186357957
CUW,Curacao,2026,score_fdi,0.22966026460006367,0.18095346397723874,0.27398522615653204
CUW,Curacao,2027,score_fdi,0.23185474022826547,0.1873484346793799,0.2729125035377407
CUW,Curacao,2024,score_banking,0.36068311853455115,0.34363369930592574,0.3778974678476228
CUW,Curacao,2025,score_banking,0.3636985746318043,0.34605325130575865,0.3802761153580434
CUW,Curacao,2026,score_banking,0.3667057917779719,0.3500655796893769,0.38337001103615054
CUW,Curacao,2027,score_banking,0.3697130089241396,0.3533119482203669,0.3870700087457372
CUW,Curacao,2024,score_manuf,0.3144207198233561,0.28325096892400653,0.34120079945206916
CUW,Curacao,2025,score_manuf,0.31379172276241,0.2812743525145045,0.34422356186521424
CUW,Curacao,2026,score_manuf,0.3131644442726687,0.2833622944073412,0.34147446743051657
CUW,Curacao,2027,score_manuf,0.31253716578292734,0.28328509483952174,0.3440482989763141
CUW,Curacao,2024,score_digital,0.6174423805871515,0.5273793334225559,0.7056993854857915
CUW,Curacao,2025,score_digital,0.6347213424695565,0.5503482340326465,0.7240458478542485
CUW,Curacao,2026,score_digital,0.6519530940735943,0.5683345085650481,0.7421868737441426
CUW,Curacao,2027,score_digital,0.6691848456776319,0.5824949130136219,0.7582502122774425
CYP,Cyprus,2024,score_fdi,0.24718711981057725,0.18187577236653174,0.3100150364255014
CYP,Cyprus,2025,score_fdi,0.2490862695168868,0.18425577797145462,0.3138914335660524
CYP,Cyprus,2026,score_fdi,0.25098023028957256,0.18582496779042457,0.3148497336770192
CYP,Cyprus,2027,score_fdi,0.25287419106225834,0.18866529357747236,0.31485995945111256
CYP,Cyprus,2024,score_banking,0.447208608034608,0.38745730752588387,0.5042078247614084
CYP,Cyprus,2025,score_banking,0.45111505893629783,0.39625458086072335,0.5110674295528795
CYP,Cyprus,2026,score_banking,0.45501083647486834,0.3923229286909185,0.5156362296643376
CYP,Cyprus,2027,score_banking,0.4589066140134388,0.4036645078364568,0.5180659395047099
CYP,Cyprus,2024,score_manuf,0.3324390822950911,0.2990437705753862,0.36592195085152546
CYP,Cyprus,2025,score_manuf,0.3322495290107359,0.29640612294552254,0.36894595344665126
CYP,Cyprus,2026,score_manuf,0.3320604936315293,0.2951232675607877,0.3673261357983393
CYP,Cyprus,2027,score_manuf,0.3318714582523226,0.29605177082542017,0.36984899691054113
CYP,Cyprus,2024,score_digital,0.6192536533346452,0.5565935838713039,0.6837541029874428
CYP,Cyprus,2025,score_digital,0.6390749875350153,0.5735533946541208,0.704590185347021
CYP,Cyprus,2026,score_digital,0.6588421650845647,0.5913152515854256,0.7251665533749498
CYP,Cyprus,2027,score_digital,0.6786093426341141,0.6101198371614375,0.7462690059733471
CZE,Czech Republic,2024,score_fdi,0.2509908082106044,0.2390190752071153,0.2627349398452615
CZE,Czech Republic,2025,score_fdi,0.25418848527446986,0.2422451559008456,0.26621272048260974
CZE,Czech Republic,2026,score_fdi,0.2573774255157564,0.24616323808544424,0.269982263667821
CZE,Czech Republic,2027,score_fdi,0.26056636575704295,0.24892664468131012,0.2721826946698395
CZE,Czech Republic,2024,score_banking,0.44655788104093247,0.43883974943907234,0.45447074413733524
CZE,Czech Republic,2025,score_banking,0.45287442192206945,0.4449560215902327,0.4607132405837288
CZE,Czech Republic,2026,score_banking,0.459173704494788,0.4516871116506139,0.46708647187564234
CZE,Czech Republic,2027,score_banking,0.46547298706750667,0.45755596461567594,0.4731368804934914
CZE,Czech Republic,2024,score_manuf,0.524521835799913,0.5169804671443173,0.5321033381808618
CZE,Czech Republic,2025,score_manuf,0.52667026042393,0.5191289635561686,0.5342667793768481
CZE,Czech Republic,2026,score_manuf,0.5288128150353131,0.521781318902661,0.5361334084886664
CZE,Czech Republic,2027,score_manuf,0.5309553696466963,0.5235411984984335,0.5381300186198894
CZE,Czech Republic,2024,score_digital,0.7411337697147636,0.7330342504222622,0.7488791202424903
CZE,Czech Republic,2025,score_digital,0.7648501814923332,0.7573135914597334,0.7723915670510352
CZE,Czech Republic,2026,score_digital,0.7885017943306197,0.7806376308584168,0.796115163332397
CZE,Czech Republic,2027,score_digital,0.8121534071689063,0.8040861999090063,0.820416284480325
CZE,Czechia,2024,score_fdi,0.22800969948944078,0.18461958146300597,0.27195165984760267
CZE,Czechia,2025,score_fdi,0.23109484125501387,0.18650642332591008,0.2779303417017978
CZE,Czechia,2026,score_fdi,0.2341715536715007,0.18957819495041048,0.27505271135726417
CZE,Czechia,2027,score_fdi,0.23724826608798746,0.19211480420428403,0.2794998068789485
CZE,Czechia,2024,score_banking,0.3688084463423637,0.3486719287183473,0.38757546729446435
CZE,Czechia,2025,score_banking,0.3721131276173919,0.35270939502405746,0.39050003516575343
CZE,Czechia,2026,score_banking,0.37540877970860864,0.3564739899186207,0.3938376168899148
CZE,Czechia,2027,score_banking,0.3787044317998254,0.35973087286211314,0.3978967708610061
CZE,Czechia,2024,score_manuf,0.49172345126526557,0.4482630460780912,0.5297690431193203
CZE,Czechia,2025,score_manuf,0.4910776698323089,0.4493278714280813,0.5298713385964908
CZE,Czechia,2026,score_manuf,0.49043365282949686,0.45294587682158644,0.5317769585971686
CZE,Czechia,2027,score_manuf,0.4897896358266849,0.4498392575626472,0.5322048788627173
CZE,Czechia,2024,score_digital,0.6416420291380459,0.5283192396306194,0.7364939083939807
CZE,Czechia,2025,score_digital,0.6589236528368384,0.5496668345888621,0.7676727169493551
CZE,Czechia,2026,score_digital,0.6761580589845413,0.562816877138776,0.787943515377478
CZE,Czechia,2027,score_digital,0.6933924651322442,0.5847701790457172,0.7996747661463797
DNK,Denmark,2024,score_fdi,0.3253254497409421,0.310693104658924,0.338873173933437
DNK,Denmark,2025,score_fdi,0.3280489249655966,0.31223423577268344,0.34142971002251044
DNK,Denmark,2026,score_fdi,0.33076495900111275,0.3166371543509234,0.344627616224465
DNK,Denmark,2027,score_fdi,0.33348099303662887,0.32036096543248016,0.34779610024941365
DNK,Denmark,2024,score_banking,0.5220426356610601,0.515622230512076,0.5280902218222294
DNK,Denmark,2025,score_banking,0.526119421474726,0.5195469634246417,0.5324422886198613
DNK,Denmark,2026,score_banking,0.5301850685293381,0.5236659580998979,0.5368548420467737
DNK,Denmark,2027,score_banking,0.5342507155839502,0.5277757776603385,0.5401921050074331
DNK,Denmark,2024,score_manuf,0.3611102568880418,0.3556034032654676,0.36751104028780684
DNK,Denmark,2025,score_manuf,0.3604937219836888,0.35454752155883634,0.36600656229296147
DNK,Denmark,2026,score_manuf,0.35987887160093235,0.35385051048616034,0.36579160291007873
DNK,Denmark,2027,score_manuf,0.35926402121817597,0.3528371691839251,0.36504829750788353
DNK,Denmark,2024,score_digital,0.9200240125908951,0.9123365675323002,0.9281158192206876
DNK,Denmark,2025,score_digital,0.9427325657301124,0.9343991905681573,0.9509198268651525
DNK,Denmark,2026,score_digital,0.9653790736421735,0.9574174185330436,0.9734957971381201
DNK,Denmark,2027,score_digital,0.9880255815542344,0.9796299941110673,0.9955847405770729
DJI,Djibouti,2024,score_fdi,0.2244477166374608,0.17949661801862044,0.270110927715177
DJI,Djibouti,2025,score_fdi,0.22643357047754364,0.1819891353418728,0.2663762500369702
DJI,Djibouti,2026,score_fdi,0.22841399848746233,0.18451274327591244,0.2706510077890272
DJI,Djibouti,2027,score_fdi,0.230394426497381,0.18535193010202758,0.2747271964745358
DJI,Djibouti,2024,score_banking,0.30722753278924453,0.2775460724522774,0.33619127097148055
DJI,Djibouti,2025,score_banking,0.310407348700332,0.28318045958419835,0.33952997365526555
DJI,Djibouti,2026,score_banking,0.3135784765898044,0.286154726015672,0.34197820968894166
DJI,Djibouti,2027,score_banking,0.3167496044792769,0.28690535171603554,0.3469631968421535
DJI,Djibouti,2024,score_manuf,0.3974994506571172,0.3552270591858425,0.44268222176918476
DJI,Djibouti,2025,score_manuf,0.4013611979815084,0.3581909384681426,0.44533263988025895
DJI,Djibouti,2026,score_manuf,0.4052123940837018,0.3615201100503769,0.44491293959431344
DJI,Djibouti,2027,score_manuf,0.40906359018589517,0.3692612170865596,0.4522608136540973
DJI,Djibouti,2024,score_digital,0.6173222298869738,0.5269816722092389,0.7051345412981643
DJI,Djibouti,2025,score_digital,0.6346003234236608,0.5473597847337714,0.7268063565241083
DJI,Djibouti,2026,score_digital,0.6518312090545095,0.5588504681287327,0.739626449580396
DJI,Djibouti,2027,score_digital,0.6690620946853584,0.5791187473041917,0.7548102635794501
DMA,Dominica,2024,score_fdi,0.2282819619476207,0.18266238143759236,0.26844243661639905
DMA,Dominica,2025,score_fdi,0.22992251831248212,0.18714975382750143,0.27383869050452603
DMA,Dominica,2026,score_fdi,0.23155859228290404,0.18901032188131872,0.28038517029927873
DMA,Dominica,2027,score_fdi,0.23319466625332597,0.1890121079453689,0.2758212954220166
DMA,Dominica,2024,score_banking,0.35660968030882173,0.33613395597998325,0.37703067453321376
DMA,Dominica,2025,score_banking,0.3581799042676002,0.33645212040102224,0.3787383622685525
DMA,Dominica,2026,score_banking,0.35974583799698306,0.33892447272175596,0.3799069948298399
DMA,Dominica,2027,score_banking,0.3613117717263659,0.34039263683171106,0.38260409103410026
DMA,Dominica,2024,score_manuf,0.31579291748946947,0.27148376844723293,0.36026953609459494
DMA,Dominica,2025,score_manuf,0.31582833903407664,0.2715999068259881,0.36450915406112167
DMA,Dominica,2026,score_manuf,0.31586366379850733,0.27094968799818414,0.36127304922452214
DMA,Dominica,2027,score_manuf,0.31589898856293797,0.26963637040324423,0.35696174880815196
DMA,Dominica,2024,score_digital,0.6173176347757697,0.5307321553501634,0.7045179225839223
DMA,Dominica,2025,score_digital,0.6345952328241737,0.549667248177965,0.7150135658189651
DMA,Dominica,2026,score_digital,0.651825624320533,0.5681782962252562,0.7424314506498562
DMA,Dominica,2027,score_digital,0.6690560158168921,0.5826009131501433,0.75057719225893
ECU,Ecuador,2024,score_fdi,0.2255277317688522,0.18314888209152091,0.2702561244280721
ECU,Ecuador,2025,score_fdi,0.22688430217041972,0.1823273688071307,0.2725815191848857
ECU,Ecuador,2026,score_fdi,0.2282371660954802,0.18497826889013883,0.26850592628771885
ECU,Ecuador,2027,score_fdi,0.22959003002054074,0.18624905252129928,0.2735233421884391
ECU,Ecuador,2024,score_banking,0.3560544502496686,0.3429513892563764,0.3693683631446455
ECU,Ecuador,2025,score_banking,0.3598846597931363,0.3477775657737544,0.3733218128752267
ECU,Ecuador,2026,score_banking,0.36370440428320644,0.3523836756878693,0.3770863383297506
ECU,Ecuador,2027,score_banking,0.36752414877327666,0.3543528105298521,0.3800729376773182
ECU,Ecuador,2024,score_manuf,0.2935162567497991,0.26419868430877,0.3212018075753429
ECU,Ecuador,2025,score_manuf,0.292616545584468,0.2617248315475849,0.3226523190235952
ECU,Ecuador,2026,score_manuf,0.29171929264636454,0.26114178887371703,0.32056154162300676
ECU,Ecuador,2027,score_manuf,0.2908220397082611,0.2623719136426607,0.3198691669495079
ECU,Ecuador,2024,score_digital,0.7548116827092506,0.6502086290453875,0.8550455389776057
ECU,Ecuador,2025,score_digital,0.7799363308196609,0.6767981928998005,0.885974328391777
ECU,Ecuador,2026,score_digital,0.8049923323505345,0.6879726603574424,0.910234275833615
ECU,Ecuador,2027,score_digital,0.830048333881408,0.7248883842092899,0.9373076285977365
EGY,"Egypt, Arab Rep.",2024,score_fdi,0.27352712207555324,0.22775777145517728,0.32420396652203193
EGY,"Egypt, Arab Rep.",2025,score_fdi,0.2766654307124515,0.2254524051196418,0.3272672101210607
EGY,"Egypt, Arab Rep.",2026,score_fdi,0.27979516473558763,0.22878690413568792,0.3306886775433508
EGY,"Egypt, Arab Rep.",2027,score_fdi,0.28292489875872384,0.22725657690368942,0.3338778684796415
EGY,"Egypt, Arab Rep.",2024,score_banking,0.3600046323348106,0.3264367199396713,0.39731884104757254
EGY,"Egypt, Arab Rep.",2025,score_banking,0.36259087919041566,0.32836883510291603,0.398459655562459
EGY,"Egypt, Arab Rep.",2026,score_banking,0.3651700597977813,0.33004369032599196,0.4018940849037759
EGY,"Egypt, Arab Rep.",2027,score_banking,0.36774924040514695,0.33446436122647705,0.40154390910458876
EGY,"Egypt, Arab Rep.",2024,score_manuf,0.4186789515370054,0.3848183406557222,0.452637420524324
EGY,"Egypt, Arab Rep.",2025,score_manuf,0.4210058539810768,0.38718789031921425,0.45435956893266555
EGY,"Egypt, Arab Rep.",2026,score_manuf,0.4233263987681972,0.3888155836635788,0.45699226224256734
EGY,"Egypt, Arab Rep.",2027,score_manuf,0.4256469435553176,0.393380596765364,0.4577341071969952
EGY,"Egypt, Arab Rep.",2024,score_digital,0.5953065701558957,0.4987401255023558,0.6956274607850814
EGY,"Egypt, Arab Rep.",2025,score_digital,0.6117647315877233,0.5193952509036022,0.706452886975759
EGY,"Egypt, Arab Rep.",2026,score_digital,0.6281779253653653,0.5340048418085093,0.7229016559234404
EGY,"Egypt, Arab Rep.",2027,score_digital,0.6445911191430075,0.5510029665046197,0.7425365180516637
SLV,El Salvador,2024,score_fdi,0.2720532224561082,0.22351391571675405,0.315702927772225
SLV,El Salvador,2025,score_fdi,0.2747145624905826,0.23089670159465894,0.32231418543435
SLV,El Salvador,2026,score_fdi,0.2773686311041978,0.23009736902607117,0.3208514532723507
SLV,El Salvador,2027,score_fdi,0.28002269971781296,0.2349735936946636,0.3268154530205734
SLV,El Salvador,2024,score_banking,0.37415699821523724,0.3467405953265568,0.3994092114010459
SLV,El Salvador,2025,score_banking,0.37462661831034777,0.34878795356265413,0.40027611290811116
SLV,El Salvador,2026,score_banking,0.37509495529044434,0.3489424149387536,0.3996415560297163
SLV,El Salvador,2027,score_banking,0.3755632922705409,0.3511976386144559,0.40137182434032564
SLV,El Salvador,2024,score_manuf,0.4046500119613511,0.3789064775618344,0.4302986963635476
SLV,El Salvador,2025,score_manuf,0.4072621339794807,0.3821337366276924,0.43359088875615376
SLV,El Salvador,2026,score_manuf,0.4098671190522056,0.38396431956927224,0.4364525818845141
SLV,El Salvador,2027,score_manuf,0.4124721041249304,0.3878959532989673,0.43823950181675236
SLV,El Salvador,2024,score_digital,0.6175609029005683,0.5306172422874453,0.7045743434344817
SLV,El Salvador,2025,score_digital,0.6348468639835114,0.5487436905030704,0.7299215047556223
SLV,El Salvador,2026,score_digital,0.6520855956645883,0.5608654427035544,0.7441335714862196
SLV,El Salvador,2027,score_digital,0.6693243273456654,0.5768538759984098,0.7535815686596316
GNQ,Equatorial Guinea,2024,score_fdi,0.2335126074204772,0.18651450642259257,0.2801403495779134
GNQ,Equatorial Guinea,2025,score_fdi,0.23637768112506538,0.19260954692045903,0.28433086730727825
GNQ,Equatorial Guinea,2026,score_fdi,0.23923492675942243,0.1931872688123636,0.28658625214856626
GNQ,Equatorial Guinea,2027,score_fdi,0.2420921723937795,0.19497315388753156,0.2902610683424981
GNQ,Equatorial Guinea,2024,score_banking,0.2586797952904074,0.23479372259604464,0.2829369485364956
GNQ,Equatorial Guinea,2025,score_banking,0.2595605426333821,0.23572019339316708,0.28413325244369814
GNQ,Equatorial Guinea,2026,score_banking,0.26043888356285133,0.2351407207883897,0.28439213942845654
GNQ,Equatorial Guinea,2027,score_banking,0.26131722449232064,0.23605436162965832,0.2856214041077471
GNQ,Equatorial Guinea,2024,score_manuf,0.4075253697079455,0.34451932823504255,0.4739008917593114
GNQ,Equatorial Guinea,2025,score_manuf,0.41119055435686064,0.3413285391685493,0.47868066402188325
GNQ,Equatorial Guinea,2026,score_manuf,0.4148457248400683,0.3509357084532643,0.47882042434018796
GNQ,Equatorial Guinea,2027,score_manuf,0.41850089532327606,0.35083126430287626,0.4856919263668988
GNQ,Equatorial Guinea,2024,score_digital,0.6175853231727501,0.524081740667588,0.7083508165564816
GNQ,Equatorial Guinea,2025,score_digital,0.6348575536776035,0.541729959513012,0.7276933679594739
GNQ,Equatorial Guinea,2026,score_digital,0.6520825922958318,0.5619450781759997,0.7434351688100738
GNQ,Equatorial Guinea,2027,score_digital,0.6693076309140602,0.5825374050011466,0.7591325426225977
SWZ,Eswatini,2024,score_fdi,0.22594945472887076,0.17963484145246214,0.26954140670947374
SWZ,Eswatini,2025,score_fdi,0.22787600714408718,0.18223449865292415,0.274668070632157
SWZ,Eswatini,2026,score_fdi,0.2297972957548904,0.18299753165668955,0.27285433916597485
SWZ,Eswatini,2027,score_fdi,0.23171858436569365,0.1867341209262836,0.2767955384782595
SWZ,Eswatini,2024,score_banking,0.29978294830074576,0.27928353493992975,0.31809901380814054
SWZ,Eswatini,2025,score_banking,0.30154982198751473,0.2803517771961245,0.32054060479374125
SWZ,Eswatini,2026,score_banking,0.3033118681505494,0.28418493250370963,0.32248104955229145
SWZ,Eswatini,2027,score_banking,0.3050739143135841,0.2857124422068138,0.32543559739992844
SWZ,Eswatini,2024,score_manuf,0.5218791627592752,0.4876904650709852,0.557044814191611
SWZ,Eswatini,2025,score_manuf,0.5257724188749759,0.4920977518144269,0.5573224892098925
SWZ,Eswatini,2026,score_manuf,0.5296550376788853,0.49556745859990387,0.5643407444138036
SWZ,Eswatini,2027,score_manuf,0.5335376564827947,0.4993762224932407,0.5658571801740986
SWZ,Eswatini,2024,score_digital,0.6173146708473307,0.5295182106727604,0.7066052080926359
SWZ,Eswatini,2025,score_digital,0.634587610659394,0.5479494192348007,0.7269541592907082
SWZ,Eswatini,2026,score_digital,0.6518133566468338,0.5663937218463445,0.7422435341948829
SWZ,Eswatini,2027,score_digital,0.669039102634274,0.5825913239350141,0.7497007508907756
FRO,Faroe Islands,2024,score_fdi,0.22526530108166506,0.18007105957213432,0.27043727276234325
FRO,Faroe Islands,2025,score_fdi,0.2274657889718619,0.18617492302377178,0.27246365339115397
FRO,Faroe Islands,2026,score_fdi,0.22966026460006367,0.18795516420748612,0.27521249481745597
FRO,Faroe Islands,2027,score_fdi,0.23185474022826547,0.18630341910137604,0.27603486028399876
FRO,Faroe Islands,2024,score_banking,0.34624048954845493,0.3278149113928016,0.36538165729507127
FRO,Faroe Islands,2025,score_banking,0.34950252515429914,0.3306156031743222,0.3680859324078714
FRO,Faroe Islands,2026,score_banking,0.3527556480945537,0.335268945513456,0.37231207356310203
FRO,Faroe Islands,2027,score_banking,0.35600877103480816,0.3378631881134135,0.3744880586080076
FRO,Faroe Islands,2024,score_manuf,0.34782576590952635,0.3140560801242276,0.3794718332341459
FRO,Faroe Islands,2025,score_manuf,0.3502492576628238,0.3149449122333983,0.3830582960634096
FRO,Faroe Islands,2026,score_manuf,0.35266612785395385,0.31858194692314545,0.387610076725344
FRO,Faroe Islands,2027,score_manuf,0.35508299804508386,0.3193446521748004,0.388296395946678
FRO,Faroe Islands,2024,score_digital,0.617335028744828,0.5258790668205631,0.7059980129778892
FRO,Faroe Islands,2025,score_digital,0.6346114764889507,0.5437608214035533,0.7220667203515542
FRO,Faroe Islands,2026,score_digital,0.6518407208239362,0.5626605642710476,0.7412051520938393
FRO,Faroe Islands,2027,score_digital,0.6690699651589219,0.5830077800860035,0.7540401063171005
FJI,Fiji,2024,score_fdi,0.23596927733336243,0.18625150471841959,0.28579664569842883
FJI,Fiji,2025,score_fdi,0.23803318601583764,0.18919714888661132,0.2891696327650679
FJI,Fiji,2026,score_fdi,0.24009145560355197,0.1922465237879003,0.2876562450469255
FJI,Fiji,2027,score_fdi,0.24214972519126635,0.1961605758892029,0.2940691238599904
FJI,Fiji,2024,score_banking,0.4459846726790992,0.42235143158182625,0.47163610477143125
FJI,Fiji,2025,score_banking,0.45278919919562877,0.42830711792555304,0.4792533972354255
FJI,Fiji,2026,score_banking,0.4595751341096541,0.4346839684261404,0.48502573131070476
FJI,Fiji,2027,score_banking,0.46636106902367946,0.4407674433120332,0.4905027943022872
FJI,Fiji,2024,score_manuf,0.2678991863839318,0.23468397194711182,0.30134500073710424
FJI,Fiji,2025,score_manuf,0.26645533040027425,0.23320491014136635,0.3002387497352383
FJI,Fiji,2026,score_manuf,0.2650154193783207,0.23295043738160273,0.29827958560032447
FJI,Fiji,2027,score_manuf,0.26357550835636717,0.23201947418692068,0.2976960402402226
FJI,Fiji,2024,score_digital,0.617339800406983,0.5270803624733288,0.7077816804830107
FJI,Fiji,2025,score_digital,0.6346180434907935,0.5485014750041478,0.728726901757845
FJI,Fiji,2026,score_digital,0.6518490782601674,0.5662139005163419,0.7355416816579634
FJI,Fiji,2027,score_digital,0.6690801130295411,0.5822820816337837,0.7611393147640483
FIN,Finland,2024,score_fdi,0.2239233572721143,0.18223204905222357,0.2607410070457549
FIN,Finland,2025,score_fdi,0.2255081408720231,0.18586145912834498,0.2695370413269077
FIN,Finland,2026,score_fdi,0.22708859446209603,0.18899871696434287,0.26989915596628367
FIN,Finland,2027,score_fdi,0.228669048052169,0.191799019585551,0.2692301051764392
FIN,Finland,2024,score_banking,0.346940033273006,0.3327504989657418,0.36154614429532866
FIN,Finland,2025,score_banking,0.3498413787991684,0.3374251441169997,0.36391354552555555
FIN,Finland,2026,score_banking,0.3527347971517621,0.33839950679162484,0.366356568598714
FIN,Finland,2027,score_banking,0.3556282155043557,0.34150241174957324,0.36889433529612276
FIN,Finland,2024,score_manuf,0.3725123695107601,0.32856608326804754,0.4125852334348247
FIN,Finland,2025,score_manuf,0.3688085584862882,0.3299133558947383,0.41090386906634535
FIN,Finland,2026,score_manuf,0.365114867164069,0.32507834605329783,0.4076930851751035
FIN,Finland,2027,score_manuf,0.36142117584184974,0.3214433278585227,0.4005071579323223
FIN,Finland,2024,score_digital,0.6466813367591753,0.49641464014514114,0.8089768635618404
FIN,Finland,2025,score_digital,0.659903806991129,0.5099054721448102,0.8195895004107946
FIN,Finland,2026,score_digital,0.673090150255236,0.5230787291605105,0.8231947050672644
FIN,Finland,2027,score_digital,0.6862764935193427,0.5378327492437673,0.834225942671149
FRA,France,2024,score_fdi,0.2250159817719533,0.17616508358358152,0.2733976702382448
FRA,France,2025,score_fdi,0.22360776456721046,0.17577960293322215,0.2762261296101332
FRA,France,2026,score_fdi,0.22220339495045877,0.17247696346804234,0.27273803460553797
FRA,France,2027,score_fdi,0.22079902533370704,0.174906228901479,0.26980069562134895
FRA,France,2024,score_banking,0.3706688229274419,0.35699259020738017,0.3845924415329666
FRA,France,2025,score_banking,0.3741307672730738,0.3595408869276785,0.3887320946685304
FRA,France,2026,score_banking,0.37758325275437343,0.3628370656466954,0.3910867008790018
FRA,France,2027,score_banking,0.381035738235673,0.3669634766337777,0.3942817435898818
FRA,France,2024,score_manuf,0.3810414827235262,0.34037511375825424,0.41857554345063913
FRA,France,2025,score_manuf,0.3797061937917473,0.3430349127396849,0.41689193269561486
FRA,France,2026,score_manuf,0.3783745531903831,0.34034071374154884,0.4141290859414838
FRA,France,2027,score_manuf,0.3770429125890189,0.34113562714571727,0.4113422272605878
FRA,France,2024,score_digital,0.6779552163284902,0.5848529232746803,0.7687876033935623
FRA,France,2025,score_digital,0.6966463432550334,0.599704942315284,0.7876520435450094
FRA,France,2026,score_digital,0.7152864015287717,0.6219799179903399,0.8202772401818776
FRA,France,2027,score_digital,0.7339264598025099,0.6399414782506139,0.8339183232089693
PYF,French Polynesia,2024,score_fdi,0.22526530108166506,0.18410845724683556,0.2702879164543519
PYF,French Polynesia,2025,score_fdi,0.2274657889718619,0.18265729905738468,0.27341283418411116
PYF,French Polynesia,2026,score_fdi,0.22966026460006367,0.18284426857404187,0.27335802397041165
PYF,French Polynesia,2027,score_fdi,0.23185474022826547,0.1877382931665639,0.27524460659077443
PYF,French Polynesia,2024,score_banking,0.34624048954845493,0.32788880886392097,0.36606338652849524
PYF,French Polynesia,2025,score_banking,0.34950252515429914,0.33173657207050583,0.36881324612281363
PYF,French Polynesia,2026,score_banking,0.3527556480945537,0.3342233872804291,0.3706165012001983
PYF,French Polynesia,2027,score_banking,0.35600877103480816,0.33824587196101025,0.3742657153446665
PYF,French Polynesia,2024,score_manuf,0.34294008391884484,0.2923231822902496,0.3927094043098911
PYF,French Polynesia,2025,score_manuf,0.3414662914536578,0.2915790185008248,0.391399724538816
PYF,French Polynesia,2026,score_manuf,0.33999652574384015,0.2907334655167722,0.38959144368908394
PYF,French Polynesia,2027,score_manuf,0.3385267600340225,0.28786068826462285,0.3905052728154085
PYF,French Polynesia,2024,score_digital,0.6173267556419214,0.5352336468473834,0.710048681657869
PYF,French Polynesia,2025,score_digital,0.634603000523224,0.5480108715865976,0.7211559236195446
PYF,French Polynesia,2026,score_digital,0.6518320425496598,0.5646194501851082,0.7426038677023468
PYF,French Polynesia,2027,score_digital,0.6690610845760953,0.578785688450626,0.7518577724047203
GAB,Gabon,2024,score_fdi,0.22200433492809496,0.17585225333711382,0.26461562723323473
GAB,Gabon,2025,score_fdi,0.2241312140520622,0.17852953086184073,0.271095209533614
GAB,Gabon,2026,score_fdi,0.226252282030882,0.18355387982686774,0.2723107684852133
GAB,Gabon,2027,score_fdi,0.22837335000970177,0.18245937363248665,0.2733538442538552
GAB,Gabon,2024,score_banking,0.25429150205241485,0.23367560564507914,0.2745943030558888
GAB,Gabon,2025,score_banking,0.2568451042203679,0.23619905765715382,0.27862444749258375
GAB,Gabon,2026,score_banking,0.2593917293332172,0.23945275103554542,0.2805187779109905
GAB,Gabon,2027,score_banking,0.2619383544460665,0.24301805229269974,0.28114512679747883
GAB,Gabon,2024,score_manuf,0.4831317208524263,0.44866714815850456,0.5227125548508328
GAB,Gabon,2025,score_manuf,0.48969229928833746,0.4527866272256217,0.5283298904547035
GAB,Gabon,2026,score_manuf,0.49623495264655487,0.45966666070139417,0.5346139825879088
GAB,Gabon,2027,score_manuf,0.5027776060047723,0.4676014207119563,0.5401656338644031
GAB,Gabon,2024,score_digital,0.6174951129365598,0.532484214930778,0.7043130701259077
GAB,Gabon,2025,score_digital,0.6347705240470539,0.548019273774456,0.724721510549357
GAB,Gabon,2026,score_digital,0.6519987345807436,0.5689044540953755,0.7473551084919937
GAB,Gabon,2027,score_digital,0.669226945114433,0.5811124309214366,0.7629255598116126
GEO,Georgia,2024,score_fdi,0.2589000056508924,0.20862823380050294,0.30543047716564165
GEO,Georgia,2025,score_fdi,0.2618326100818532,0.21201155959736065,0.3096387412079636
GEO,Georgia,2026,score_fdi,0.26475720193240154,0.21607928804056267,0.31410856684645055
GEO,Georgia,2027,score_fdi,0.2676817937829499,0.22036991573671905,0.31734886440919946
GEO,Georgia,2024,score_banking,0.4600832847496215,0.4372378759401153,0.48136142268052207
GEO,Georgia,2025,score_banking,0.46705759564434657,0.4439248309424264,0.48960177016005213
GEO,Georgia,2026,score_banking,0.47401285104482355,0.4510522020546991,0.4968207094000562
GEO,Georgia,2027,score_banking,0.4809681064453007,0.4579790540892679,0.5044984698359269
GEO,Georgia,2024,score_manuf,0.35848238448437375,0.3216386041774716,0.3925904057490231
GEO,Georgia,2025,score_manuf,0.35988649024057834,0.32478206004675725,0.39374092963467866
GEO,Georgia,2026,score_manuf,0.36128675964225776,0.3265846340603724,0.39512674877443676
GEO,Georgia,2027,score_manuf,0.36268702904393724,0.3310347801158058,0.39826155774134087
GEO,Georgia,2024,score_digital,0.6174634796935484,0.5257660577040011,0.7026588971394521
GEO,Georgia,2025,score_digital,0.6347460823220895,0.5490629726270799,0.7228831905359822
GEO,Georgia,2026,score_digital,0.6519814647248696,0.5624211203657433,0.7442633454160612
GEO,Georgia,2027,score_digital,0.6692168471276496,0.5876730979199732,0.7578554389364488
DEU,Germany,2024,score_fdi,0.3809365012825366,0.3678362302953626,0.3950869531159791
